,Fx_real,Fx_predict
70,30.176495531104894,28.384389877319336
71,26.714067149732447,27.831096649169922
72,34.878353025880806,32.961849212646484
73,22.058575538628062,25.366626739501953
74,31.314712419945778,33.517189025878906
75,20.591343406489614,20.971548080444336
76,34.47082290681631,36.328304290771484
77,23.244107489904348,23.671545028686523
78,16.656825294157805,22.44135284423828
79,24.646443334396,24.058135986328125
80,21.409939848362146,26.961280822753906
81,36.49957266338882,36.403709411621094
82,20.46405237138021,21.100278854370117
83,20.178285637218853,21.167133331298828
84,32.75339304816778,30.905195236206055
85,38.89357005524362,34.934532165527344
86,18.20700461617095,30.30199432373047
87,22.22418337754386,27.274324417114258
88,27.731960338328793,25.650129318237305
89,26.849486371276015,26.47533416748047
90,27.998927698401264,29.6738224029541
91,28.619880843014634,28.288738250732422
92,37.44347531346275,35.59172058105469
93,29.71084497948094,33.89527130126953
94,24.51684593637265,24.696500778198242
95,24.993590975930722,24.75896644592285
96,23.152023760048365,22.77410888671875
97,24.517900890662464,22.993854522705078
98,27.09827489912198,27.223506927490234
99,32.160328297085265,31.484722137451172
100,27.694265398833437,25.20138931274414
101,34.588770054926414,26.100988388061523
102,24.58742456796507,25.593036651611328
103,22.99491562417234,29.343599319458008
104,28.092842340365912,32.8244514465332
105,23.27856035766116,20.325443267822266
106,23.554147249157644,24.15812873840332
107,26.977440066488402,28.308198928833008
108,28.521528146413914,22.358718872070312
109,29.2097342759783,28.260969161987305
110,32.72536378991339,27.631942749023438
111,34.774791391189446,32.28057861328125
112,22.685993054014123,26.202051162719727
113,26.998517755496852,27.182029724121094
114,20.900542293897335,26.003231048583984
115,38.9373236678108,35.300559997558594
116,22.69171222610238,23.409313201904297
117,27.501595411008264,24.858449935913086
118,26.12279019627986,31.117223739624023
119,28.159263168603832,27.98174476623535
120,24.609588157249476,25.322505950927734
121,26.15287468913877,26.61003303527832
122,37.13702070240569,34.36075210571289
123,29.96452930638053,29.226194381713867
124,14.80137333050571,20.11888313293457
125,28.81999543419627,32.88903045654297
126,36.34641272428375,55.15568923950195
127,24.028318388658363,21.91748046875
128,20.47388280516496,24.182252883911133
129,26.771068589726795,27.008522033691406
130,26.970143265554235,25.649930953979492
131,30.019904945558594,34.57184982299805
132,28.689650103015182,29.018688201904297
133,26.341165049431513,34.81989669799805
134,22.685813328293083,23.477514266967773
135,31.78499650958045,30.88985252380371
136,21.57222164352954,22.853363037109375
137,27.18370698049031,32.136695861816406
138,26.765029752873737,32.760311126708984
139,30.128850919006386,29.526296615600586
140,25.170016300339636,25.224990844726562
141,21.1806965546251,25.468563079833984
142,16.31881987979408,20.590730667114258
143,27.261568239580807,33.054683685302734
144,22.39077171275501,27.910512924194336
145,29.081430857683085,32.51030349731445
146,34.62092209422035,32.105716705322266
147,36.839486785559224,35.98185348510742
148,30.063328383824892,28.20777130126953
149,27.485116700105596,26.707138061523438
150,42.98075493100362,36.45912170410156
151,34.72339963456252,35.1390495300293
152,22.15569525400904,18.471187591552734
153,22.154452607161353,26.122011184692383
154,27.186099045020807,25.545013427734375
155,31.77015203539937,27.61292266845703
156,24.927876602523188,26.211008071899414
157,28.993958354264,30.44417953491211
158,31.881969796334516,34.213783264160156
159,24.12255777652946,28.399965286254883
160,23.965210769709667,35.712806701660156
161,21.218505556856268,21.108604431152344
162,12.801162955556402,16.770282745361328
163,28.926703090875968,28.80943489074707
164,21.83927163801261,20.300310134887695
165,23.475298046984722,25.154844284057617
166,28.172277008448216,23.648178100585938
167,22.31100318953207,26.538915634155273
168,24.35753314694407,27.62897491455078
169,27.35857816890283,29.153648376464844
170,28.26090135271385,24.368999481201172
171,24.027133029788704,31.816434860229492
172,33.521256540054665,32.70862579345703
173,34.705910191225655,26.95296859741211
174,29.30325359385466,27.609569549560547
175,30.67699247523458,26.523452758789062
176,28.916635513122248,27.134878158569336
177,17.97523182829247,24.92237091064453
178,21.193418652871415,21.714054107666016
179,25.95569856314321,27.426712036132812
180,30.135488450051326,29.42670440673828
181,19.358926030270673,21.67253303527832
182,34.21736662285083,31.72049903869629
183,35.34667427517608,36.45402145385742
184,31.301000319482284,30.99120330810547
185,34.031653210233905,32.755916595458984
186,36.121461229125785,36.78702926635742
187,24.401445877338997,27.21936798095703
188,33.23906219388409,34.14012908935547
189,30.565310462545213,29.976240158081055
190,26.88250874786957,30.16429328918457
191,20.90296002122102,21.619203567504883
192,26.771861016541617,25.97727394104004
193,33.02578229466282,32.34421920776367
194,19.8704237750776,21.069629669189453
195,24.64249493504327,27.212093353271484
196,31.89360239408851,33.6704216003418
197,23.86887610169474,23.215595245361328
198,15.20074603546675,22.94960594177246
199,31.322567814241584,32.134525299072266
200,32.267034687848785,32.23691177368164
201,29.362748368310427,30.721574783325195
202,24.91278901856525,26.381206512451172
203,31.797728587635003,32.58330535888672
204,19.72294196625702,20.02931785583496
205,30.303985808963663,27.678768157958984
206,33.62348459077214,37.416236877441406
207,26.08075749444841,23.485301971435547
208,23.42135751923908,26.591320037841797
209,23.598255126501574,23.5909423828125
210,31.318874257110146,24.43568992614746
211,20.236318447469348,22.124473571777344
212,22.68095223900243,23.944068908691406
213,19.303025904467816,24.48328971862793
214,31.997970822157217,31.015819549560547
215,25.48568884064234,26.129108428955078
216,24.679860897132922,27.58251953125
217,31.39337787730698,27.452180862426758
218,26.304064046294396,26.19267463684082
219,31.77930161398406,27.016836166381836
220,22.31979702461804,24.60480499267578
221,28.771685717015526,27.755266189575195
222,25.928127748243657,30.134252548217773
223,25.104753485245993,22.4560546875
224,26.343520492433466,26.658918380737305
225,28.48557547942522,29.218292236328125
226,27.860734330350205,27.425342559814453
227,25.87205937941741,27.452892303466797
228,31.002577845812084,31.1042423248291
229,23.952559166945907,24.332042694091797
230,33.587820375329834,31.191774368286133
231,26.525234999898032,25.462566375732422
232,20.66281410565163,25.12505531311035
233,20.134967971809466,29.768171310424805
234,30.064089602816516,25.686107635498047
235,21.3955486525764,20.918291091918945
236,26.004987259008626,24.852863311767578
237,26.20273721721138,28.3813533782959
238,22.85209319946798,23.585893630981445
239,28.00981149145472,24.796661376953125
240,27.230565974645,29.399513244628906
241,28.89661057017037,31.2580509185791
242,23.575949839518266,25.843994140625
243,30.115216451992865,31.34815216064453
244,16.653834392086303,23.957080841064453
245,23.29604827626532,22.965526580810547
246,24.053934286517656,25.924043655395508
247,24.219582752604364,25.428272247314453
248,25.266907337776555,25.65553855895996
249,19.671382561647068,26.054729461669922
250,24.664586621792875,31.67786407470703
251,22.337375783332206,22.42034149169922
252,41.94710833953947,37.0600471496582
253,22.417982477739265,27.16617774963379
254,23.74072394508442,24.77123260498047
255,24.733062239478794,22.30927848815918
256,33.555304492799884,28.28251075744629
257,21.373605407901895,26.513927459716797
258,23.37227483712896,24.799657821655273
259,19.37656133437783,18.71685028076172
260,26.71462446577882,29.126134872436523
261,27.986301285873818,23.91239356994629
262,24.949324955783823,20.275484085083008
263,29.905144246499116,31.74321174621582
264,32.257083060218754,34.04157257080078
265,27.512464374939036,23.871185302734375
266,29.090193085515676,29.08035659790039
267,20.42826253254955,23.654176712036133
268,27.604304779547917,29.714502334594727
269,31.576510970234406,44.319725036621094
270,31.368314100095937,30.44907569885254
271,22.35967444840976,23.491121292114258
272,27.37941653548797,30.54832649230957
273,27.502902849880883,31.802814483642578
274,35.02868115626247,29.410234451293945
275,18.5413482076293,23.157922744750977
276,21.09942367462994,23.535438537597656
277,24.579037252242284,39.15493392944336
